Number of cells: 40000
tstop: 5 hours
Notes: started running the sim, failed on building recurrent connections.

----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
29-08 06:28:51|1.00 1.00 1.00|   0     0 |9555M  110G 43.6M 6423M
29-08 06:28:56|1.00 1.00 1.00|   0  3277B|9572M  110G 43.6M 6423M
29-08 06:29:01|1.00 1.00 1.00|   0  3277B|9590M  110G 43.6M 6423M
29-08 06:29:06|1.00 1.00 1.00|   0   819B|9606M  110G 43.6M 6423M
29-08 06:29:11|1.00 1.00 1.00|   0  4915B|9624M  110G 43.7M 6423M
29-08 06:29:16|1.00 1.00 1.00|   0  3277B|9641M  110G 43.7M 6423M
29-08 06:29:21|1.00 1.00 1.00|   0     0 |9658M  110G 43.7M 6423M
29-08 06:29:26|1.00 1.00 1.00|   0  3277B|9676M  110G 43.7M 6423M
29-08 06:29:31|1.00 1.00 1.00|   0  3277B|9692M  110G 43.7M 6423M
29-08 06:29:36|1.00 1.00 1.00|   0     0 |9709M  110G 43.7M 6423M
29-08 06:29:41|1.00 1.00 1.00|   0  4915B|9726M  110G 43.7M 6423M
29-08 06:29:46|1.00 1.00 1.00|   0  4096B|9744M  110G 43.7M 6423M
29-08 06:29:51|1.00 1.00 1.00|   0  3277B|9761M  110G 43.7M 6423M
29-08 06:29:56|1.00 1.00 1.00|   0     0 |9778M  110G 43.7M 6423M
29-08 06:30:01|1.00 1.00 1.00|   0  7373B|9795M  110G 43.7M 6423M
29-08 06:30:06|1.00 1.00 1.00|   0     0 |9812M  110G 43.7M 6423M
29-08 06:30:11|1.00 1.00 1.00|   0  3277B|9829M  110G 43.7M 6423M
29-08 06:30:16|1.00 1.00 1.00|   0  6554B|9844M  110G 43.7M 6423M
29-08 06:30:21|1.00 1.00 1.00|   0  4096B|9856M  110G 43.7M 6423M
29-08 06:30:26|1.00 1.00 1.00|   0     0 |35.8G 83.5G 43.7M 6424M
29-08 06:30:31|1.00 1.00 1.00|   0  7373B|34.1G 85.2G 43.8M 6424M
29-08 06:30:36|1.00 1.00 1.00|   0  3277B|35.5G 83.7G 43.8M 6424M
29-08 06:30:41|1.00 1.00 1.00|   0     0 |37.0G 82.2G 43.8M 6424M
29-08 06:30:46|1.00 1.00 1.00|   0  3277B|38.5G 80.8G 43.8M 6424M
29-08 06:30:51|1.00 1.00 1.00|   0  9830B|40.0G 79.3G 43.8M 6424M
29-08 06:30:56|1.00 1.00 1.00|   0    38k|41.5G 77.8G 43.8M 6424M
29-08 06:31:01|1.00 1.00 1.00|   0     0 |42.9G 76.3G 43.8M 6424M
29-08 06:31:06|1.00 1.00 1.00|   0  5734B|44.4G 74.8G 43.8M 6424M
29-08 06:31:11|1.00 1.00 1.00|   0  3277B|45.9G 73.4G 43.8M 6424M
29-08 06:31:16|1.00 1.00 1.00|   0     0 |47.3G 72.0G 43.8M 6424M
29-08 06:31:21|1.00 1.00 1.00|   0  3277B|48.7G 70.5G 43.8M 6424M
29-08 06:31:26|1.00 1.00 1.00|   0  3277B|50.1G 69.1G 43.8M 6424M
29-08 06:31:31|1.00 1.00 1.00|   0  4915B|51.6G 67.7G 43.8M 6424M
29-08 06:31:36|1.00 1.00 1.00|   0  5734B|53.0G 66.3G 43.8M 6424M
29-08 06:31:41|1.00 1.00 1.00|   0  3277B|54.4G 64.8G 43.8M 6424M
29-08 06:31:46|1.00 1.00 1.00|   0     0 |55.9G 63.4G 43.8M 6424M
29-08 06:31:51|1.00 1.00 1.00|   0  3277B|57.3G 62.0G 43.8M 6424M
29-08 06:31:56|1.00 1.00 1.00| 235k 4915B| 588M  119G 43.9M 6425M
29-08 06:32:01|2.52 1.32 1.10|  56k   58k|45.0G 74.2G 44.0M 6435M
29-08 06:32:06|3.92 1.63 1.20|   0    53k|66.1G 53.1G 44.0M 6435M
29-08 06:32:11|5.21 1.93 1.30|   0  3377k|50.6G 68.7G 44.0M 6435M
29-08 06:32:16|6.39 2.23 1.41|   0    13k|69.5G 49.8G 44.1M 6435M
29-08 06:32:21|7.48 2.53 1.51|   0     0 |41.8G 77.5G 44.1M 6435M
29-08 06:32:26|8.49 2.82 1.60|   0  4096B|37.1G 82.1G 44.1M 6435M
29-08 06:32:31|9.41 3.10 1.70|   0  3277B|9940M  110G 44.1M 6435M
29-08 06:32:36|10.3 3.38 1.80|   0     0 |52.5G 66.7G 44.1M 6435M
29-08 06:32:41|11.0 3.66 1.90|   0  4915B|38.0G 81.3G 44.1M 6435M
29-08 06:32:46|11.8 3.93 2.00|   0  4096B|38.0G 81.3G 44.1M 6435M
29-08 06:32:51|12.4 4.20 2.10|   0    11k|38.0G 81.3G 44.1M 6435M
29-08 06:32:56|13.0 4.46 2.19|   0  3277B|38.0G 81.3G 44.1M 6435M
29-08 06:33:01|13.6 4.72 2.29|   0  3277B|38.0G 81.3G 44.1M 6435M
29-08 06:33:06|14.1 4.97 2.38|   0     0 |38.0G 81.3G 44.1M 6435M
29-08 06:33:11|14.6 5.22 2.48|   0  4096B|38.0G 81.3G 44.1M 6435M
29-08 06:33:16|15.0 5.47 2.57|   0  3277B|38.0G 81.3G 44.1M 6435M
29-08 06:33:21|15.4 5.71 2.67|   0  4096B|38.0G 81.3G 44.1M 6435M
29-08 06:33:26|15.8 5.95 2.76|   0  1638B|38.0G 81.3G 44.1M 6435M
29-08 06:33:31|16.1 6.18 2.85|   0  3277B|40.4G 78.9G 44.1M 6435M
29-08 06:33:36|16.4 6.41 2.94|   0  3277B|68.1G 51.2G 44.1M 6435M
29-08 06:33:41|16.8 6.65 3.04|  11M 5734B|99.8G 19.4G 44.2M 6489M
29-08 06:33:47|17.2 6.91 3.14| 102M  121k| 125G  571M  760k 21.2M
29-08 06:33:51|17.4 7.11 3.23|  72M   50k| 442M  125G 2076k  125M
29-08 06:33:56|16.0 7.01 3.22|9783k   27M| 476M  125G 24.8M  268M
29-08 06:34:01|14.8 6.91 3.20|6208k   31M| 463M  125G 45.0M  418M
29-08 06:34:06|13.7 6.81 3.19|5194k  261k| 475M  125G 48.6M  501M
29-08 06:34:11|12.7 6.71 3.18|  20M   10M| 508M  125G 5856k  570M
29-08 06:34:16|11.8 6.62 3.17|1418k 1980k| 477M  125G 9292k  626M
29-08 06:34:21|10.9 6.52 3.16|1986k   11M| 479M  125G 12.9M  671M
29-08 06:34:26|10.1 6.43 3.14| 133k 2569k| 504M  124G 14.0M  675M
29-08 06:34:31|9.38 6.34 3.13|1299k 3670k| 494M  125G 16.9M  637M
29-08 06:34:36|8.71 6.25 3.12| 288k  229k| 503M  124G 18.9M  710M
29-08 06:34:41|8.10 6.17 3.11|1638B   16M| 486M  125G 18.9M  631M
29-08 06:34:46|7.53 6.08 3.10| 607k 5506k| 504M  125G 20.6M  643M
29-08 06:34:51|7.00 6.00 3.09| 370k 2412k| 512M  124G 21.5M  694M
29-08 06:34:56|6.68 5.95 3.09| 547k 1311k| 506M  124G 22.2M  696M
29-08 06:35:01|6.23 5.86 3.07|1638B 1544k| 523M  124G 22.7M  697M
29-08 06:35:06|5.81 5.78 3.06|  60k  716k| 492M  125G 23.1M  649M
29-08 06:35:11|5.42 5.70 3.05|1009k 2526k| 527M  124G 25.9M  709M
29-08 06:35:16|5.07 5.62 3.04|1625k 2227k| 533M  124G 27.5M  719M
29-08 06:35:21|4.74 5.55 3.03| 113k 1087k| 493M  124G 27.9M  672M
29-08 06:35:26|4.44 5.47 3.02|4442k 1270k| 469M  125G 28.4M  500M
29-08 06:35:31|4.17 5.40 3.01|  31M   62k| 448M  124G 28.4M  752M
29-08 06:35:36|3.83 5.31 2.99|   0    19M| 430M  124G 28.4M  752M
29-08 06:35:41|3.53 5.22 2.97|   0    16k| 430M  124G 28.4M  752M
29-08 06:35:46|3.24 5.13 2.96|   0     0 | 430M  124G 28.4M  752M
29-08 06:35:51|2.98 5.05 2.94|   0  3277B| 430M  124G 28.4M  752M
29-08 06:35:56|2.74 4.96 2.93|   0    19k| 430M  124G 28.4M  752M
29-08 06:36:01|2.52 4.88 2.91|   0  3277B| 430M  124G 28.4M  752M
29-08 06:36:06|2.32 4.80 2.89| 819B 3277B| 430M  124G 28.4M  752M
29-08 06:36:11|2.14 4.72 2.88|   0  9011B| 430M  124G 28.4M  752M
29-08 06:36:16|1.96 4.64 2.86| 819B 3277B| 430M  124G 28.5M  752M
29-08 06:36:21|1.81 4.56 2.85|   0  8192B| 430M  124G 28.5M  752M
29-08 06:36:26|1.66 4.49 2.83|   0  8192B| 420M  124G 28.5M  752M
29-08 06:36:31|1.53 4.41 2.82|   0    52k| 416M  124G 28.5M  752M
29-08 06:36:36|1.41 4.34 2.80|   0  3277B| 416M  124G 28.5M  752M
29-08 06:36:41|1.29 4.27 2.79|   0  2458B| 416M  124G 28.5M  752M
29-08 06:36:46|1.19 4.19 2.77|   0  5734B| 416M  124G 28.5M  752M
29-08 06:36:51|1.09 4.12 2.75|   0  3277B| 416M  124G 28.5M  752M
29-08 06:36:56|1.01 4.06 2.74|   0  2458B| 416M  124G 28.5M  752M
29-08 06:37:01|0.93 3.99 2.72|   0  5734B| 416M  124G 28.5M  752M
29-08 06:37:06|0.85 3.92 2.71|   0  3277B| 416M  124G 28.5M  752M
29-08 06:37:11|0.78 3.86 2.70|   0  2458B| 416M  124G 28.5M  752M
29-08 06:37:16|0.72 3.79 2.68|   0  5734B| 416M  124G 28.5M  752M
29-08 06:37:21|0.66 3.73 2.67|   0  3277B| 416M  124G 28.5M  752M
29-08 06:37:26|0.61 3.67 2.65|   0  4915B| 416M  124G 28.5M  752M
29-08 06:37:31|0.56 3.61 2.64|   0  5734B| 416M  124G 28.6M  752M
29-08 06:37:36|0.51 3.55 2.62|   0  3277B| 416M  124G 28.6M  752M
29-08 06:37:41|0.47 3.49 2.61|   0  4915B| 416M  124G 28.6M  752M
29-08 06:37:46|0.43 3.43 2.59|   0  5734B| 416M  124G 28.6M  752M
29-08 06:37:51|0.40 3.37 2.58|   0  3277B| 416M  124G 28.6M  752M
29-08 06:37:56|0.37 3.32 2.57|   0  4915B| 416M  124G 28.6M  752M
29-08 06:38:01|0.34 3.26 2.55|   0  5734B| 416M  124G 28.6M  752M
29-08 06:38:06|0.31 3.21 2.54|   0  3277B| 416M  124G 28.6M  752M
29-08 06:38:11|0.29 3.15 2.52|   0  4915B| 416M  124G 28.6M  752M
29-08 06:38:16|0.26 3.10 2.51|   0  5734B| 416M  124G 28.6M  752M
29-08 06:38:21|0.24 3.05 2.50|   0  3277B| 416M  124G 28.6M  752M
29-08 06:38:26|0.22 3.00 2.48|   0  4915B| 416M  124G 28.6M  752M
29-08 06:38:31|0.20 2.95 2.47|   0  5734B| 416M  124G 28.6M  752M
29-08 06:38:36|0.19 2.90 2.45|   0  3277B| 416M  124G 28.7M  752M
29-08 06:38:41|0.17 2.85 2.44|  26k 6554B| 416M  124G 28.7M  752M
29-08 06:38:46|0.16 2.80 2.43|   0  5734B| 416M  124G 28.7M  752M
29-08 06:38:51|0.14 2.76 2.41|   0  5734B| 416M  124G 28.7M  752M
29-08 06:38:56|0.13 2.71 2.40|   0  3277B| 416M  124G 28.7M  752M
29-08 06:39:01|0.12 2.66 2.39|   0  4915B| 416M  124G 28.7M  752M
29-08 06:39:06|0.11 2.62 2.38|   0  5734B| 416M  124G 28.7M  752M
29-08 06:39:11|0.10 2.58 2.36|   0  3277B| 416M  124G 28.7M  752M
29-08 06:39:16|0.09 2.53 2.35|   0  4915B| 416M  124G 28.7M  752M
29-08 06:39:21|0.09 2.49 2.34|   0  5734B| 416M  124G 28.7M  752M
29-08 06:39:26|0.08 2.45 2.32|   0  3277B| 416M  124G 28.7M  752M
29-08 06:39:31|0.07 2.41 2.31|   0  4915B| 416M  124G 28.7M  752M
29-08 06:39:36|0.07 2.37 2.30|   0  5734B| 416M  124G 28.8M  752M
29-08 06:39:41|0.06 2.33 2.29|   0  3277B| 416M  124G 28.8M  752M
29-08 06:39:46|0.06 2.29 2.27|   0  4915B| 416M  124G 28.8M  752M
29-08 06:39:51|0.05 2.25 2.26|   0  5734B| 416M  124G 28.8M  752M
29-08 06:39:56|0.05 2.21 2.25|   0  3277B| 416M  124G 28.8M  752M
29-08 06:40:01|0.12 2.19 2.24|   0  4915B| 416M  124G 28.8M  752M
29-08 06:40:06|0.11 2.16 2.23|   0  5734B| 416M  124G 28.8M  752M
29-08 06:40:11|0.10 2.12 2.22|   0  3277B| 416M  124G 28.8M  752M
29-08 06:40:16|0.10 2.08 2.20|   0  4915B| 416M  124G 28.8M  752M
29-08 06:40:21|0.09 2.05 2.19|   0  5734B| 416M  124G 28.8M  752M
29-08 06:40:26|0.08 2.02 2.18|   0  3277B| 416M  124G 28.8M  752M
29-08 06:40:31|0.07 1.98 2.17|   0  9830B| 416M  124G 28.8M  752M
29-08 06:40:36|0.07 1.95 2.16|   0    37k| 412M  124G 28.8M  752M
29-08 06:40:41|0.06 1.92 2.15|   0  5734B| 412M  124G 28.9M  752M
29-08 06:40:46|0.06 1.88 2.13|   0  7373B| 412M  124G 28.9M  752M
29-08 06:40:51|0.05 1.85 2.12|   0  1638B| 412M  124G 28.9M  752M
29-08 06:40:56|0.05 1.82 2.11|   0  3277B| 412M  124G 28.9M  752M
29-08 06:41:01|0.04 1.79 2.10|   0  4915B| 412M  124G 28.9M  752M
29-08 06:41:06|0.04 1.76 2.09|   0  1638B| 412M  124G 28.9M  752M
29-08 06:41:11|0.04 1.73 2.08|   0  3277B| 412M  124G 28.9M  752M
29-08 06:41:16|0.03 1.70 2.06|   0  7373B| 412M  124G 28.9M  752M
29-08 06:41:21|0.03 1.68 2.05|   0  3277B| 412M  124G 28.9M  752M
29-08 06:41:26|0.03 1.65 2.04|   0  3277B| 412M  124G 28.9M  752M
29-08 06:41:31|0.02 1.62 2.03|   0  8192B| 412M  124G 28.9M  752M
29-08 06:41:36|0.02 1.59 2.02|   0  8192B| 412M  124G 28.9M  752M
29-08 06:41:41|0.02 1.57 2.01|   0  3277B| 412M  124G 28.9M  752M
29-08 06:41:46|0.02 1.54 2.00|   0  4915B| 412M  124G 28.9M  752M
29-08 06:41:51|0.02 1.51 1.99|   0  5734B| 412M  124G 28.9M  752M
29-08 06:41:56|0.02 1.49 1.98|   0  3277B| 412M  124G 28.9M  752M
29-08 06:42:01|0.01 1.46 1.96|   0  4915B| 412M  124G 29.0M  752M
29-08 06:42:06|0.01 1.44 1.95|   0  5734B| 412M  124G 29.0M  752M
29-08 06:42:11|0.01 1.41 1.94|   0  3277B| 412M  124G 29.0M  752M
29-08 06:42:16|0.01 1.39 1.93|   0  4915B| 412M  124G 29.0M  752M
29-08 06:42:21|0.01 1.37 1.92|   0  5734B| 412M  124G 29.0M  752M
29-08 06:42:26|0.01 1.34 1.91|   0  3277B| 412M  124G 29.0M  752M
29-08 06:42:31|0.01 1.32 1.90|   0  4915B| 412M  124G 29.0M  752M
29-08 06:42:36|0.01 1.30 1.89|   0  5734B| 412M  124G 29.0M  752M
29-08 06:42:41|0.01 1.28 1.88|   0  3277B| 412M  124G 29.0M  752M
29-08 06:42:46|   0 1.26 1.87|   0  4915B| 412M  124G 29.0M  752M
29-08 06:42:51|   0 1.24 1.86|   0  5734B| 412M  124G 29.0M  752M
29-08 06:42:56|   0 1.21 1.85|   0  3277B| 412M  124G 29.0M  752M
29-08 06:43:01|   0 1.19 1.84|   0  4915B| 412M  124G 29.0M  752M
29-08 06:43:06|   0 1.17 1.83|   0  5734B| 412M  124G 29.1M  752M
29-08 06:43:11|   0 1.15 1.82|   0  3277B| 412M  124G 29.1M  752M
29-08 06:43:16|   0 1.13 1.81|   0  4915B| 412M  124G 29.1M  752M
29-08 06:43:21|   0 1.12 1.80|   0  5734B| 412M  124G 29.1M  752M
29-08 06:43:26|   0 1.10 1.79|   0  3277B| 412M  124G 29.1M  752M
29-08 06:43:31|   0 1.08 1.78|   0  4915B| 412M  124G 29.1M  752M
29-08 06:43:36|   0 1.06 1.77|   0  5734B| 412M  124G 29.1M  752M
29-08 06:43:41|   0 1.04 1.76|   0  3277B| 412M  124G 29.1M  752M
29-08 06:43:46|   0 1.02 1.75|   0  4915B| 412M  124G 29.1M  752M
29-08 06:43:51|   0 1.01 1.74|   0  5734B| 412M  124G 29.1M  752M
29-08 06:43:56|   0 0.99 1.73|   0  3277B| 412M  124G 29.1M  752M
29-08 06:44:01|   0 0.97 1.72|   0  4915B| 412M  124G 29.1M  752M
29-08 06:44:06|   0 0.96 1.71|   0  5734B| 412M  124G 29.1M  752M
29-08 06:44:11|   0 0.94 1.70|   0  3277B| 412M  124G 29.2M  752M
29-08 06:44:16|   0 0.93 1.69|   0  4915B| 412M  124G 29.2M  752M
29-08 06:44:21|   0 0.91 1.68|   0  5734B| 412M  124G 29.2M  752M
29-08 06:44:26|   0 0.89 1.67|   0  3277B| 412M  124G 29.2M  752M
29-08 06:44:31|   0 0.88 1.66|   0  4915B| 412M  124G 29.2M  752M
29-08 06:44:36|   0 0.86 1.66|   0  5734B| 412M  124G 29.2M  752M
29-08 06:44:41|   0 0.85 1.65|   0  3277B| 412M  124G 29.2M  752M
29-08 06:44:46|   0 0.84 1.64|   0  4915B| 412M  124G 29.2M  752M
29-08 06:44:51|   0 0.82 1.63|   0  5734B| 412M  124G 29.2M  752M
29-08 06:44:56|   0 0.81 1.62|   0  3277B| 412M  124G 29.2M  752M
29-08 06:45:01|   0 0.79 1.61|   0  4915B| 412M  124G 29.2M  752M
29-08 06:45:06|   0 0.78 1.60|6554B 5734B| 412M  124G 29.2M  752M
29-08 06:45:11|   0 0.77 1.59|   0  3277B| 412M  124G 29.2M  753M
29-08 06:45:16|   0 0.75 1.58|   0  4915B| 412M  124G 29.3M  753M
29-08 06:45:21|   0 0.74 1.57|   0  5734B| 412M  124G 29.3M  753M
29-08 06:45:26|   0 0.73 1.57|   0  3277B| 412M  124G 29.3M  753M
29-08 06:45:31|   0 0.72 1.56|   0  9011B| 412M  124G 29.3M  753M
29-08 06:45:36|   0 0.70 1.55|   0  2458B| 412M  124G 29.3M  753M
29-08 06:45:41|   0 0.69 1.54|   0  3277B| 412M  124G 29.3M  753M
29-08 06:45:46|   0 0.68 1.53|   0  4915B| 412M  124G 29.3M  753M
29-08 06:45:51|   0 0.67 1.52|   0  5734B| 412M  124G 29.3M  753M
29-08 06:45:56|   0 0.66 1.51|   0  3277B| 412M  124G 29.3M  753M
29-08 06:46:01|   0 0.65 1.51|   0  4915B| 412M  124G 29.3M  753M
29-08 06:46:06|   0 0.64 1.50|   0  5734B| 412M  124G 29.3M  753M
29-08 06:46:11|   0 0.63 1.49|   0  3277B| 412M  124G 29.3M  753M
29-08 06:46:16|   0 0.61 1.48|   0  4915B| 412M  124G 29.4M  753M
29-08 06:46:21|   0 0.60 1.47|   0  5734B| 412M  124G 29.4M  753M
29-08 06:46:26|   0 0.59 1.46|   0  3277B| 412M  124G 29.4M  753M
29-08 06:46:31|   0 0.58 1.46|   0  7373B| 412M  124G 29.4M  753M
29-08 06:46:36|   0 0.57 1.45|   0  6554B| 412M  124G 29.4M  753M
29-08 06:46:41|   0 0.56 1.44|   0  5734B| 412M  124G 29.4M  753M
29-08 06:46:46|   0 0.55 1.43|   0  7373B| 412M  124G 29.4M  753M
29-08 06:46:51|   0 0.55 1.42|   0  5734B| 412M  124G 29.4M  753M
29-08 06:46:56|   0 0.54 1.42|   0  3277B| 412M  124G 29.4M  753M
29-08 06:47:01|   0 0.53 1.41|   0  4915B| 412M  124G 29.4M  753M
29-08 06:47:06|   0 0.52 1.40|   0  5734B| 412M  124G 29.4M  753M
29-08 06:47:11|   0 0.51 1.39|   0  3277B| 412M  124G 29.4M  753M
29-08 06:47:16|   0 0.50 1.39|   0  4915B| 412M  124G 29.4M  753M
29-08 06:47:21|   0 0.49 1.38|   0  5734B| 412M  124G 29.5M  753M
29-08 06:47:26|   0 0.48 1.37|   0  3277B| 412M  124G 29.5M  753M
29-08 06:47:31|   0 0.47 1.36|   0  4915B| 412M  124G 29.5M  753M
29-08 06:47:36|   0 0.47 1.35|   0  5734B| 412M  124G 29.5M  753M
29-08 06:47:41|   0 0.46 1.35|   0  3277B| 412M  124G 29.5M  753M
29-08 06:47:46|   0 0.45 1.34|   0  4915B| 412M  124G 29.5M  753M
29-08 06:47:51|   0 0.44 1.33|   0  5734B| 412M  124G 29.5M  753M
29-08 06:47:56|   0 0.44 1.33|   0  3277B| 412M  124G 29.5M  753M
29-08 06:48:01|   0 0.43 1.32|   0  4915B| 412M  124G 29.5M  753M
29-08 06:48:06|   0 0.42 1.31|   0  5734B| 412M  124G 29.5M  753M
29-08 06:48:11|   0 0.41 1.30|   0  3277B| 412M  124G 29.5M  753M
29-08 06:48:16|   0 0.41 1.30|   0  4915B| 412M  124G 29.5M  753M
29-08 06:48:21|   0 0.40 1.29|   0  5734B| 412M  124G 29.5M  753M
29-08 06:48:26|   0 0.39 1.28|   0  3277B| 412M  124G 29.6M  753M
29-08 06:48:31|   0 0.39 1.27|   0  4915B| 412M  124G 29.6M  753M
29-08 06:48:36|   0 0.38 1.27|   0  5734B| 412M  124G 29.6M  753M
29-08 06:48:41|   0 0.37 1.26|   0  3277B| 412M  124G 29.6M  753M
29-08 06:48:46|   0 0.37 1.25|   0  4915B| 412M  124G 29.6M  753M
29-08 06:48:51|   0 0.36 1.25|   0  5734B| 412M  124G 29.6M  753M
29-08 06:48:56|   0 0.35 1.24|   0  3277B| 412M  124G 29.6M  753M
29-08 06:49:01|   0 0.35 1.23|   0  4915B| 412M  124G 29.6M  753M
29-08 06:49:06|   0 0.34 1.23|   0  5734B| 412M  124G 29.6M  753M
29-08 06:49:11|   0 0.34 1.22|   0  3277B| 412M  124G 29.6M  753M
29-08 06:49:16|   0 0.33 1.21|   0  4915B| 412M  124G 29.6M  753M
29-08 06:49:21|   0 0.32 1.21|   0  5734B| 412M  124G 29.6M  753M
29-08 06:49:26|   0 0.32 1.20|   0  3277B| 412M  124G 29.6M  753M
29-08 06:49:31|   0 0.31 1.19|   0  4915B| 412M  124G 29.7M  753M
29-08 06:49:36|   0 0.31 1.18|   0  5734B| 412M  124G 29.7M  753M
29-08 06:49:41|   0 0.30 1.18|   0  3277B| 412M  124G 29.7M  753M
29-08 06:49:46|   0 0.30 1.17|   0  4915B| 412M  124G 29.7M  753M
29-08 06:49:51|   0 0.29 1.17|   0  5734B| 412M  124G 29.7M  753M
29-08 06:49:56|   0 0.29 1.16|   0  3277B| 412M  124G 29.7M  753M
29-08 06:50:01|   0 0.28 1.15|   0  4915B| 412M  124G 29.7M  753M
29-08 06:50:06|   0 0.28 1.15|   0  5734B| 412M  124G 29.7M  753M
29-08 06:50:11|   0 0.27 1.14|   0  3277B| 412M  124G 29.7M  753M
29-08 06:50:16|   0 0.27 1.13|   0  4915B| 412M  124G 29.7M  753M
29-08 06:50:21|   0 0.26 1.13|   0  5734B| 412M  124G 29.7M  753M
29-08 06:50:26|   0 0.26 1.12|   0  3277B| 412M  124G 29.7M  753M
29-08 06:50:31|   0 0.25 1.11|   0  4915B| 412M  124G 29.8M  753M
29-08 06:50:36|   0 0.25 1.11|   0  5734B| 412M  124G 29.8M  753M
29-08 06:50:41|   0 0.24 1.10|   0  3277B| 412M  124G 29.8M  753M
29-08 06:50:46|   0 0.24 1.10|   0  4915B| 412M  124G 29.8M  753M
29-08 06:50:51|   0 0.24 1.09|   0  5734B| 412M  124G 29.8M  753M
29-08 06:50:56|   0 0.23 1.08|   0  3277B| 412M  124G 29.8M  753M
29-08 06:51:01|   0 0.23 1.08|   0  4915B| 412M  124G 29.8M  753M
29-08 06:51:06|   0 0.22 1.07|   0  5734B| 412M  124G 29.8M  753M
29-08 06:51:11|   0 0.22 1.07|   0  3277B| 412M  124G 29.8M  753M
29-08 06:51:16|   0 0.22 1.06|   0  4915B| 412M  124G 29.8M  753M
29-08 06:51:21|   0 0.21 1.05|   0  5734B| 412M  124G 29.8M  753M
29-08 06:51:26|   0 0.21 1.05|   0  3277B| 412M  124G 29.8M  753M
29-08 06:51:31|   0 0.20 1.04|   0  4915B| 412M  124G 29.8M  753M
29-08 06:51:36|   0 0.20 1.04|   0  6554B| 412M  124G 29.9M  753M
29-08 06:51:41|   0 0.20 1.03|   0  4915B| 412M  124G 29.9M  753M
29-08 06:51:46|   0 0.19 1.02|   0  6554B| 412M  124G 29.9M  753M
29-08 06:51:51|   0 0.19 1.02|   0  6554B| 412M  124G 29.9M  753M
29-08 06:51:56|   0 0.19 1.01|   0  5734B| 412M  124G 29.9M  753M
29-08 06:52:01|   0 0.18 1.01|   0  7373B| 412M  124G 29.9M  753M
29-08 06:52:06|   0 0.18 1.00|   0  5734B| 412M  124G 29.9M  753M
29-08 06:52:11|   0 0.18 1.00|   0  3277B| 412M  124G 29.9M  753M
29-08 06:52:16|   0 0.17 0.99|   0  4915B| 412M  124G 29.9M  753M
29-08 06:52:21|   0 0.17 0.98|   0  5734B| 412M  124G 29.9M  753M
29-08 06:52:26|   0 0.17 0.98|   0  3277B| 412M  124G 29.9M  753M
29-08 06:52:31|   0 0.16 0.97|   0  4915B| 412M  124G 29.9M  753M
29-08 06:52:36|   0 0.16 0.97|   0  5734B| 412M  124G 29.9M  753M
29-08 06:52:41|   0 0.16 0.96|   0  3277B| 412M  124G 30.0M  753M
29-08 06:52:46|   0 0.16 0.96|   0  4915B| 412M  124G 30.0M  753M
29-08 06:52:51|   0 0.15 0.95|   0  5734B| 412M  124G 30.0M  753M
29-08 06:52:56|   0 0.15 0.95|   0  3277B| 412M  124G 30.0M  753M
29-08 06:53:01|   0 0.15 0.94|   0  4915B| 412M  124G 30.0M  753M
29-08 06:53:06|   0 0.14 0.94|   0  5734B| 412M  124G 30.0M  753M
29-08 06:53:11|   0 0.14 0.93|   0  3277B| 412M  124G 30.0M  753M
29-08 06:53:16|   0 0.14 0.93|   0  4915B| 412M  124G 30.0M  753M
29-08 06:53:21|   0 0.14 0.92|   0  5734B| 412M  124G 30.0M  753M
29-08 06:53:26|   0 0.13 0.91|   0  3277B| 412M  124G 30.0M  753M
29-08 06:53:31|   0 0.13 0.91|   0  4915B| 412M  124G 30.0M  753M
29-08 06:53:36|   0 0.13 0.90|   0  5734B| 412M  124G 30.0M  753M
29-08 06:53:41|   0 0.13 0.90|   0  3277B| 412M  124G 30.0M  753M
29-08 06:53:46|   0 0.12 0.89|   0  4915B| 412M  124G 30.1M  753M
29-08 06:53:51|   0 0.12 0.89|   0  5734B| 412M  124G 30.1M  753M
29-08 06:53:56|   0 0.12 0.88|   0  3277B| 412M  124G 30.1M  753M
29-08 06:54:01|   0 0.12 0.88|   0  4915B| 412M  124G 30.1M  753M
29-08 06:54:06|   0 0.12 0.87|   0  5734B| 412M  124G 30.1M  753M
29-08 06:54:11|   0 0.11 0.87|   0  3277B| 412M  124G 30.1M  753M
29-08 06:54:16|   0 0.11 0.87|   0  4915B| 412M  124G 30.1M  753M
29-08 06:54:21|   0 0.11 0.86|   0  5734B| 412M  124G 30.1M  753M
29-08 06:54:26|   0 0.11 0.86|   0  3277B| 412M  124G 30.1M  753M
29-08 06:54:31|   0 0.11 0.85|   0  4915B| 412M  124G 30.1M  753M
29-08 06:54:36|   0 0.10 0.85|   0  5734B| 412M  124G 30.1M  753M
29-08 06:54:41|   0 0.10 0.84|   0  3277B| 412M  124G 30.1M  753M
29-08 06:54:46|   0 0.10 0.84|   0  4915B| 412M  124G 30.1M  753M
29-08 06:54:51|   0 0.10 0.83|   0  5734B| 412M  124G 30.2M  753M
29-08 06:54:56|   0 0.10 0.83|   0  3277B| 412M  124G 30.2M  753M
29-08 06:55:01|   0 0.09 0.82|   0  4915B| 412M  124G 30.2M  753M
